property_code,project_no,type,sales_date,construction_date,completed_90,completed_100,SLA_90,SLA_100,status
PRI040953,PRIPH04,Condominium,11/28/2020,9/9/2020,3/10/2023,,30,,Sold
PRI040954,PRIPH04,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI040955,PRIPH04,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI040956,PRIPH04,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050262,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050263,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050264,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050265,PRIPH05,Condominium,11/12/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050266,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050267,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050268,PRIPH05,Condominium,10/1/2021,9/9/2020,3/10/2023,,30,,Sold
PRI050269,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050270,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050271,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050272,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050273,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050274,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050275,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050276,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050277,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050278,PRIPH05,Condominium,11/9/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050279,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050280,PRIPH05,Condominium,7/4/2021,9/9/2020,3/10/2023,,30,,Sold
PRI050281,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050282,PRIPH05,Condominium,10/15/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050283,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050284,PRIPH05,Condominium,10/14/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050285,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050286,PRIPH05,Condominium,8/5/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050287,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050288,PRIPH05,Condominium,1/5/2021,9/9/2020,3/10/2023,,30,,Sold
PRI050289,PRIPH05,Condominium,8/18/2022,9/9/2020,3/10/2023,,30,,Sold
PRI050290,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050291,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050292,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050293,PRIPH05,Condominium,3/25/2021,9/9/2020,3/10/2023,,30,,Sold
PRI050294,PRIPH05,Condominium,7/20/2022,9/9/2020,3/10/2023,,30,,Sold
PRI050295,PRIPH05,Condominium,3/2/2021,9/9/2020,3/10/2023,,30,,Sold
PRI050296,PRIPH05,Condominium,9/22/2022,9/9/2020,3/10/2023,,30,,Sold
PRI050297,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050298,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050299,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050300,PRIPH05,Condominium,7/31/2021,9/9/2020,3/10/2023,,30,,Sold
PRI050301,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050302,PRIPH05,Condominium,1/27/2022,9/9/2020,3/10/2023,,30,,Sold
PRI050303,PRIPH05,Condominium,9/3/2021,9/9/2020,3/10/2023,,30,,Sold
PRI050304,PRIPH05,Condominium,12/13/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050305,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050306,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050307,PRIPH05,Condominium,9/14/2022,9/9/2020,3/10/2023,,30,,Sold
PRI050308,PRIPH05,Condominium,8/29/2021,9/9/2020,3/10/2023,,30,,Sold
PRI050309,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050310,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050311,PRIPH05,Condominium,11/6/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050312,PRIPH05,Condominium,2/15/2022,9/9/2020,3/10/2023,,30,,Sold
PRI050313,PRIPH05,Condominium,11/25/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050314,PRIPH05,Condominium,10/26/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050315,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050316,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050317,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050318,PRIPH05,Condominium,8/30/2022,9/9/2020,3/10/2023,,30,,Sold
PRI050319,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050320,PRIPH05,Condominium,12/21/2021,9/9/2020,3/10/2023,,30,,Sold
PRI050321,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050322,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050323,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050324,PRIPH05,Condominium,2/24/2021,9/9/2020,3/10/2023,,30,,Sold
PRI050325,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050326,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050327,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050328,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050329,PRIPH05,Condominium,5/10/2022,9/9/2020,3/10/2023,,30,,Sold
PRI050330,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050331,PRIPH05,Condominium,10/10/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050332,PRIPH05,Condominium,8/7/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050333,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050334,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050335,PRIPH05,Condominium,10/27/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050336,PRIPH05,Condominium,10/23/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050337,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050338,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050339,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050340,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050341,PRIPH05,Condominium,8/27/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050342,PRIPH05,Condominium,10/31/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050343,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050344,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050345,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050346,PRIPH05,Condominium,1/14/2022,9/9/2020,3/10/2023,,30,,Sold
PRI050347,PRIPH05,Condominium,6/9/2022,9/9/2020,3/10/2023,,30,,Sold
PRI050348,PRIPH05,Condominium,11/3/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050349,PRIPH05,Condominium,1/10/2022,9/9/2020,3/10/2023,,30,,Sold
PRI050350,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050351,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050352,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050353,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050354,PRIPH05,Condominium,11/4/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050355,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050356,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050357,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050358,PRIPH05,Condominium,11/15/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050359,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050360,PRIPH05,Condominium,6/30/2022,9/9/2020,3/10/2023,,30,,Sold
PRI050361,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050362,PRIPH05,Condominium,4/20/2021,9/9/2020,3/10/2023,,30,,Sold
PRI050363,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050364,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050365,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050366,PRIPH05,Condominium,12/16/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050367,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050368,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050369,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050370,PRIPH05,Condominium,8/28/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050371,PRIPH05,Condominium,10/23/2022,9/9/2020,3/10/2023,,30,,Sold
PRI050372,PRIPH05,Condominium,3/10/2022,9/9/2020,3/10/2023,,30,,Sold
PRI050373,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050374,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050375,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050376,PRIPH05,Condominium,3/27/2022,9/9/2020,3/10/2023,,30,,Sold
PRI050377,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050378,PRIPH05,Condominium,10/15/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050379,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050380,PRIPH05,Condominium,10/25/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050381,PRIPH05,Condominium,11/28/2022,9/9/2020,3/10/2023,,30,,Sold
PRI050382,PRIPH05,Condominium,9/27/2021,9/9/2020,3/10/2023,,30,,Sold
PRI050383,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050384,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050385,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050386,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050387,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050388,PRIPH05,Condominium,11/16/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050389,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050390,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050391,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050392,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050393,PRIPH05,Condominium,11/22/2021,9/9/2020,3/10/2023,,30,,Sold
PRI050675,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050676,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050677,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050678,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050679,PRIPH05,Condominium,8/24/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050680,PRIPH05,Condominium,5/1/2021,9/9/2020,3/10/2023,,30,,Sold
PRI050681,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050682,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050683,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050684,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050685,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050686,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050713,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050714,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050715,PRIPH05,Condominium,7/30/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050716,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050717,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050718,PRIPH05,Condominium,,9/9/2020,3/10/2023,,30,,Available
PRI050719,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050720,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050721,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050722,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050723,PRIPH05,Carpark,1/23/2022,9/9/2020,3/10/2023,,30,,Sold
PRI050724,PRIPH05,Carpark,9/7/2022,9/9/2020,3/10/2023,,30,,Sold
PRI050725,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050726,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050727,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050728,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050729,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050730,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050731,PRIPH05,Carpark,11/5/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050732,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050733,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050734,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050735,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050736,PRIPH05,Carpark,3/16/2021,9/9/2020,3/10/2023,,30,,Sold
PRI050737,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050738,PRIPH05,Carpark,6/17/2022,9/9/2020,3/10/2023,,30,,Sold
PRI050739,PRIPH05,Carpark,11/1/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050740,PRIPH05,Carpark,12/24/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050741,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050742,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050771,PRIPH05,Carpark,10/5/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050772,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050773,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050774,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050775,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050776,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050777,PRIPH05,Carpark,9/19/2021,9/9/2020,3/10/2023,,30,,Sold
PRI050778,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050779,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050780,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050781,PRIPH05,Carpark,12/24/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050782,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050783,PRIPH05,Carpark,5/4/2022,9/9/2020,3/10/2023,,30,,Sold
PRI050784,PRIPH05,Carpark,10/31/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050785,PRIPH05,Carpark,10/30/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050786,PRIPH05,Carpark,5/13/2021,9/9/2020,3/10/2023,,30,,Sold
PRI050787,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050788,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050789,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050790,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050791,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050792,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050793,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050794,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050795,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050796,PRIPH05,Carpark,2/20/2021,9/9/2020,3/10/2023,,30,,Sold
PRI050797,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050798,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050799,PRIPH05,Carpark,11/15/2022,9/9/2020,3/10/2023,,30,,Sold
PRI050800,PRIPH05,Carpark,1/19/2022,9/9/2020,3/10/2023,,30,,Sold
PRI050801,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050802,PRIPH05,Carpark,10/6/2020,9/9/2020,3/10/2023,,30,,Sold
PRI050803,PRIPH05,Carpark,5/10/2021,9/9/2020,3/10/2023,,30,,Sold
PRI050804,PRIPH05,Carpark,11/1/2021,9/9/2020,3/10/2023,,30,,Sold
PRI050805,PRIPH05,Carpark,,9/9/2020,3/10/2023,,30,,Available
PRI050806,PRIPH05,Carpark,10/29/2020,9/9/2020,3/10/2023,,30,,Sold
PRI060394,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060395,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060396,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060397,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060398,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060399,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060400,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060401,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060402,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060403,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060404,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060405,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060406,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060407,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060408,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060409,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060410,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060411,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060412,PRIPH06,Carpark,8/26/2020,1/1/2021,,,,,Sold
PRI060413,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060414,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060415,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060416,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060417,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060418,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060419,PRIPH06,Carpark,10/2/2021,1/1/2021,,,,,Sold
PRI060420,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060421,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060422,PRIPH06,Carpark,6/23/2020,1/1/2021,,,,,Sold
PRI060423,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060424,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060425,PRIPH06,Carpark,1/19/2022,1/1/2021,,,,,Sold
PRI060426,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060427,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060428,PRIPH06,Carpark,8/15/2020,1/1/2021,,,,,Sold
PRI060429,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060430,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060431,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060432,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060433,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060434,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060435,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060436,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060437,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060438,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060439,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060440,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060441,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060442,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060443,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060444,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060445,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060446,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060447,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060448,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060449,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060450,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060451,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060452,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060453,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060454,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060455,PRIPH06,Carpark,11/8/2022,1/1/2021,,,,,Sold
PRI060456,PRIPH06,Carpark,4/5/2021,1/1/2021,,,,,Sold
PRI060457,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060458,PRIPH06,Carpark,,1/1/2021,,,,,Available
PRI060459,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060460,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060461,PRIPH06,Condominium,10/6/2020,1/1/2021,,,,,Sold
PRI060462,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060463,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060464,PRIPH06,Condominium,4/25/2022,1/1/2021,,,,,Sold
PRI060465,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060466,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060467,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060468,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060469,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060470,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060471,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060472,PRIPH06,Condominium,6/15/2020,1/1/2021,,,,,Sold
PRI060473,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060474,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060475,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060476,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060477,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060478,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060479,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060480,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060481,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060482,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060483,PRIPH06,Condominium,7/2/2020,1/1/2021,,,,,Sold
PRI060484,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060485,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060486,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060487,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060488,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060489,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060490,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060491,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060492,PRIPH06,Condominium,10/7/2022,1/1/2021,,,,,Sold
PRI060493,PRIPH06,Condominium,10/6/2020,1/1/2021,,,,,Sold
PRI060494,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060495,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060496,PRIPH06,Condominium,1/1/2022,1/1/2021,,,,,Sold
PRI060497,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060498,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060499,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060500,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060501,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060502,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060503,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060504,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060505,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060506,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060507,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060508,PRIPH06,Condominium,6/6/2021,1/1/2021,,,,,Sold
PRI060509,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060510,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060511,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060512,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060513,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060514,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060515,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060516,PRIPH06,Condominium,12/22/2021,1/1/2021,,,,,Sold
PRI060517,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060518,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060519,PRIPH06,Condominium,8/10/2020,1/1/2021,,,,,Sold
PRI060520,PRIPH06,Condominium,12/5/2021,1/1/2021,,,,,Sold
PRI060521,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060522,PRIPH06,Condominium,2/23/2021,1/1/2021,,,,,Sold
PRI060523,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060524,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060525,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060526,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060527,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060528,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060529,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060530,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060531,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060532,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060533,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060534,PRIPH06,Condominium,,1/1/2021,,,,,Available
PRI060535,PRIPH06,Condominium,,1/1/2021,,,,,Available
