property_code,project_no,sale_date,completed_100,turnover_date,collected_date,SLA_turnover,SLA_collection,status,sale_completed
GRE1555,GREPH05,8/16/2009,11/16/2009,2/27/2010,4/15/2010,3.433333333,1.545205479,Sold,FALSE
GRE1556,GREPH05,5/8/2009,11/16/2009,1/6/2010,2/26/2010,1.7,1.676712329,Sold,FALSE
GRE1557,GREPH05,5/25/2010,11/16/2009,8/18/2010,10/25/2010,1.066666667,2.235616438,Sold,TRUE
GRE1558,GREPH05,4/16/2009,11/16/2009,2/2/2010,4/22/2010,2.6,2.597260274,Sold,FALSE
GRE1559,GREPH05,3/6/2014,11/16/2009,5/18/2014,7/13/2014,2.2,1.84109589,Sold,TRUE
GRE1560,GREPH05,6/28/2012,11/16/2009,10/1/2012,12/7/2012,1.766666667,2.202739726,Sold,TRUE
GRE1561,GREPH05,4/14/2010,11/16/2009,7/10/2010,10/10/2010,2.066666667,3.024657534,Sold,TRUE
GRE1562,GREPH05,7/2/2010,11/16/2009,10/20/2010,12/26/2010,1.633333333,2.202739726,Sold,TRUE
GRE1563,GREPH05,11/15/2009,11/16/2009,1/7/2010,3/25/2010,1.733333333,2.531506849,Sold,FALSE
GRE1564,GREPH05,11/15/2009,11/16/2009,1/16/2010,4/12/2010,2.033333333,2.82739726,Sold,FALSE
GRE1565,GREPH05,6/26/2014,11/16/2009,10/13/2014,11/22/2014,1.233333333,1.315068493,Sold,TRUE
GRE1566,GREPH05,8/1/2014,11/16/2009,9/14/2014,10/30/2014,2.033333333,1.512328767,Sold,TRUE
GRE1567,GREPH05,7/18/2014,11/16/2009,9/3/2014,10/20/2014,2.433333333,1.545205479,Sold,TRUE
GRE1568,GREPH05,7/18/2014,11/16/2009,10/28/2014,12/11/2014,2.533333333,1.446575342,Sold,TRUE
GRE1569,GREPH05,5/28/2014,11/16/2009,8/15/2014,10/11/2014,2.7,1.873972603,Sold,TRUE
GRE1570,GREPH05,7/24/2014,11/16/2009,9/26/2014,11/8/2014,1.7,1.41369863,Sold,TRUE
GRE1571,GREPH05,7/4/2013,11/16/2009,9/11/2013,12/3/2013,2.466666667,2.728767123,Sold,TRUE
GRE1572,GREPH05,8/30/2013,11/16/2009,10/19/2013,12/10/2013,2.666666667,1.709589041,Sold,TRUE
GRE1573,GREPH05,7/18/2016,11/16/2009,11/11/2016,12/26/2016,3,1.479452055,Sold,TRUE
GRE1574,GREPH05,12/11/2017,11/16/2009,3/26/2018,5/6/2018,1.866666667,1.347945205,Sold,TRUE
GRE1575,GREPH05,5/29/2008,11/16/2009,2/2/2010,5/7/2010,2.6,3.090410959,Sold,FALSE
GRE1576,GREPH05,11/11/2012,11/16/2009,1/11/2013,3/21/2013,1.033333333,2.268493151,Sold,TRUE
GRE1577,GREPH05,6/5/2014,11/16/2009,7/25/2014,9/8/2014,1.566666667,1.479452055,Sold,TRUE
GRE1578,GREPH05,11/14/2014,11/16/2009,2/24/2015,4/6/2015,2.266666667,1.347945205,Sold,TRUE
GRE1579,GREPH05,3/14/2013,11/16/2009,5/26/2013,8/14/2013,3,2.630136986,Sold,TRUE
GRE1580,GREPH05,3/28/2010,11/16/2009,7/6/2010,10/19/2010,1.033333333,3.452054795,Sold,TRUE
GRE1581,GREPH05,8/18/2013,11/16/2009,12/11/2013,3/27/2014,1.5,3.484931507,Sold,TRUE
GRE1582,GREPH05,7/14/2011,11/16/2009,10/27/2011,1/19/2012,3.166666667,2.761643836,Sold,TRUE
GRE1583,GREPH05,12/27/2009,11/16/2009,2/9/2010,5/4/2010,2.933333333,2.761643836,Sold,TRUE
GRE1584,GREPH05,12/10/2009,11/16/2009,2/2/2010,4/17/2010,2.366666667,2.432876712,Sold,TRUE
GRE1585,GREPH05,12/10/2009,11/16/2009,2/1/2010,5/4/2010,0.966666667,3.024657534,Sold,TRUE
GRE1586,GREPH05,12/11/2009,11/16/2009,2/1/2010,4/10/2010,1,2.235616438,Sold,TRUE
GRE1587,GREPH05,3/18/2010,11/16/2009,6/19/2010,9/2/2010,2.833333333,2.465753425,Sold,TRUE
GRE1588,GREPH05,11/26/2009,11/16/2009,1/14/2010,4/22/2010,2.933333333,3.221917808,Sold,TRUE
GRE1589,GREPH05,12/5/2009,11/16/2009,2/5/2010,5/6/2010,2,2.95890411,Sold,TRUE
GRE1590,GREPH05,10/21/2009,11/16/2009,2/10/2010,4/28/2010,2.866666667,2.531506849,Sold,FALSE
GRE1591,GREPH05,7/6/2008,11/16/2009,2/5/2010,3/25/2010,2.7,1.578082192,Sold,FALSE
GRE1592,GREPH05,5/23/2009,11/16/2009,1/30/2010,4/4/2010,2.5,2.104109589,Sold,FALSE
GRE1593,GREPH05,7/29/2009,11/16/2009,1/14/2010,3/14/2010,1.966666667,1.939726027,Sold,FALSE
GRE1594,GREPH05,7/15/2009,11/16/2009,1/1/2010,3/25/2010,1.533333333,2.728767123,Sold,FALSE
GRE1595,GREPH05,2/22/2009,11/16/2009,1/6/2010,2/21/2010,1.7,1.512328767,Sold,FALSE
GRE1596,GREPH05,5/16/2009,11/16/2009,2/11/2010,4/23/2010,2.9,2.334246575,Sold,FALSE
GRE1597,GREPH05,5/6/2009,11/16/2009,3/6/2010,5/10/2010,3.666666667,2.136986301,Sold,FALSE
GRE1598,GREPH08,5/30/2013,5/10/2015,8/25/2015,10/9/2015,3.566666667,1.479452055,Sold,FALSE
GRE1599,GREPH08,11/27/2013,10/19/2015,2/3/2016,3/19/2016,3.566666667,1.479452055,Sold,FALSE
GRE1600,GREPH08,5/7/2014,3/30/2016,6/27/2016,8/15/2016,2.966666667,1.610958904,Sold,FALSE
GRE1601,GREPH08,2/2/2013,12/26/2014,3/20/2015,5/7/2015,2.8,1.578082192,Sold,FALSE
GRE1602,GREPH08,3/20/2013,3/16/2015,5/13/2015,7/3/2015,1.933333333,1.676712329,Sold,FALSE
GRE1603,GREPH08,2/5/2014,1/25/2016,4/12/2016,5/28/2016,2.6,1.512328767,Sold,FALSE
GRE1604,GREPH08,5/15/2013,12/26/2013,4/10/2014,6/2/2014,3.5,1.742465753,Sold,FALSE
GRE1605,GREPH08,6/28/2013,6/2/2015,7/2/2015,8/16/2015,1,1.479452055,Sold,FALSE
GRE1606,GREPH08,6/5/2013,6/2/2015,9/14/2015,11/1/2015,3.466666667,1.578082192,Sold,FALSE
GRE1607,GREPH08,7/3/2013,5/24/2015,8/31/2015,10/26/2015,3.3,1.84109589,Sold,FALSE
GRE1608,GREPH08,3/27/2013,3/1/2015,4/7/2015,5/29/2015,1.233333333,1.709589041,Sold,FALSE
GRE1609,GREPH08,3/27/2013,3/5/2015,5/20/2015,7/17/2015,2.533333333,1.906849315,Sold,FALSE
GRE1610,GREPH08,3/27/2013,3/30/2015,5/10/2015,7/3/2015,1.366666667,1.775342466,Sold,FALSE
GRE1611,GREPH08,3/24/2013,3/26/2015,6/5/2015,7/21/2015,2.366666667,1.512328767,Sold,FALSE
GRE1612,GREPH08,12/30/2013,12/13/2015,2/23/2016,4/20/2016,2.4,1.873972603,Sold,FALSE
GRE1613,GREPH05,10/29/2016,11/16/2009,12/31/2016,2/9/2017,1.166666667,1.315068493,Sold,TRUE
GRE1614,GREPH08,3/7/2013,1/31/2015,3/28/2015,5/26/2015,1.866666667,1.939726027,Sold,FALSE
GRE1615,GREPH08,2/27/2013,2/26/2015,4/20/2015,6/3/2015,1.766666667,1.446575342,Sold,FALSE
GRE1616,GREPH08,2/27/2013,2/7/2015,4/25/2015,6/17/2015,2.566666667,1.742465753,Sold,FALSE
GRE1617,GREPH08,10/25/2013,9/28/2015,12/27/2015,2/10/2016,3,1.479452055,Sold,FALSE
GRE1618,GREPH08,3/30/2012,2/22/2014,4/2/2014,5/19/2014,1.3,1.545205479,Sold,FALSE
GRE1619,GREPH08,1/26/2013,12/28/2014,2/3/2015,3/22/2015,1.233333333,1.545205479,Sold,FALSE
GRE1620,GREPH08,1/19/2013,2/4/2015,4/23/2015,6/6/2015,2.6,1.446575342,Sold,FALSE
GRE1621,GREPH08,11/7/2012,9/29/2014,11/9/2014,12/23/2014,1.366666667,1.446575342,Sold,FALSE
GRE1622,GREPH08,2/28/2012,1/19/2014,2/16/2014,4/7/2014,0.933333333,1.643835616,Sold,FALSE
GRE1623,GREPH08,11/10/2010,11/17/2012,12/14/2012,3/12/2013,0.9,2.893150685,Sold,FALSE
GRE1624,GREPH05,12/28/2009,11/16/2009,2/16/2010,4/3/2010,3.033333333,1.512328767,Sold,TRUE
GRE1625,GREPH08,5/24/2012,6/10/2014,9/7/2014,10/20/2014,2.966666667,1.41369863,Sold,FALSE
GRE1626,GREPH08,4/9/2010,3/15/2012,4/12/2012,5/31/2012,0.933333333,1.610958904,Sold,FALSE
GRE1627,GREPH08,2/13/2010,1/7/2012,3/10/2012,6/7/2012,2.1,2.926027397,Sold,FALSE
GRE1628,GREPH08,1/25/2013,1/10/2015,2/5/2015,3/31/2015,0.866666667,1.775342466,Sold,FALSE
GRE1629,GREPH08,8/28/2011,8/19/2013,10/11/2013,12/2/2013,1.766666667,1.709589041,Sold,FALSE
GRE1630,GREPH08,11/6/2009,10/20/2011,1/2/2012,3/27/2012,2.466666667,2.794520548,Sold,FALSE
GRE1631,GREPH08,10/16/2009,10/24/2011,12/2/2011,3/3/2012,1.3,3.024657534,Sold,FALSE
GRE1632,GREPH08,10/16/2009,9/6/2011,11/28/2011,2/16/2012,2.766666667,2.630136986,Sold,FALSE
GRE1633,GREPH08,11/13/2009,11/12/2011,1/25/2012,3/14/2012,2.466666667,1.610958904,Sold,FALSE
GRE1634,GREPH08,10/16/2009,10/4/2011,11/1/2011,1/5/2012,0.933333333,2.136986301,Sold,FALSE
GRE1635,GREPH05,10/30/2019,11/16/2009,2/1/2020,3/18/2020,1.933333333,1.512328767,Sold,TRUE
GRE1636,GREPH05,9/30/2015,11/16/2009,12/13/2015,2/3/2016,1.733333333,1.709589041,Sold,TRUE
GRE1637,GREPH08,11/10/2010,10/16/2012,12/12/2012,2/14/2013,1.9,2.104109589,Sold,FALSE
GRE1638,GREPH08,12/20/2009,12/15/2011,2/5/2012,4/17/2012,1.733333333,2.367123288,Sold,FALSE
GRE1639,GREPH08,1/14/2010,1/5/2012,4/23/2012,7/17/2012,3.633333333,2.794520548,Sold,FALSE
GRE1640,GREPH08,1/7/2010,12/22/2011,2/12/2012,4/7/2012,1.733333333,1.808219178,Sold,FALSE
GRE1641,GREPH08,9/27/2010,8/21/2012,11/15/2012,2/4/2013,2.866666667,2.663013699,Sold,FALSE
GRE1642,GREPH08,4/2/2010,3/10/2012,5/10/2012,7/29/2012,2.033333333,2.630136986,Sold,FALSE
GRE1643,GREPH08,3/17/2010,2/28/2012,5/3/2012,7/12/2012,2.166666667,2.301369863,Sold,FALSE
GRE1644,GREPH08,12/16/2009,12/15/2011,2/16/2012,5/1/2012,2.1,2.465753425,Sold,FALSE
GRE1645,GREPH08,11/5/2009,11/12/2011,1/7/2012,3/3/2012,1.866666667,1.84109589,Sold,FALSE
GRE1646,GREPH08,12/27/2009,11/21/2011,2/3/2012,4/1/2012,2.466666667,1.906849315,Sold,FALSE
GRE1647,GREPH08,1/30/2011,1/26/2013,4/19/2013,6/21/2013,2.766666667,2.071232877,Sold,FALSE
GRE1648,GREPH08,9/28/2012,9/25/2014,12/1/2014,1/12/2015,2.233333333,1.380821918,Sold,FALSE
GRE1649,GREPH08,6/29/2012,6/28/2014,7/24/2014,9/11/2014,0.866666667,1.610958904,Sold,FALSE
GRE1650,GREPH08,2/5/2014,1/20/2016,2/20/2016,4/16/2016,1.033333333,1.84109589,Sold,FALSE
GRE1651,GREPH08,4/26/2012,4/26/2014,6/1/2014,7/21/2014,1.2,1.643835616,Sold,FALSE
GRE1652,GREPH08,9/13/2012,9/9/2014,12/25/2014,2/7/2015,3.566666667,1.446575342,Sold,FALSE
GRE1653,GREPH08,9/13/2012,8/10/2014,11/17/2014,1/3/2015,3.3,1.545205479,Sold,FALSE
GRE1654,GREPH08,5/30/2012,4/28/2014,6/11/2014,8/10/2014,1.466666667,1.97260274,Sold,FALSE
GRE1655,GREPH08,5/15/2013,4/24/2015,7/8/2015,9/5/2015,2.5,1.939726027,Sold,FALSE
GRE1656,GREPH08,4/12/2012,4/11/2014,5/14/2014,7/2/2014,1.1,1.610958904,Sold,FALSE
GRE1657,GREPH08,4/12/2012,3/29/2014,6/5/2014,8/3/2014,2.266666667,1.939726027,Sold,FALSE
GRE1658,GREPH08,10/30/2012,9/26/2014,12/20/2014,2/18/2015,2.833333333,1.97260274,Sold,FALSE
GRE1659,GREPH05,10/31/2014,11/16/2009,2/11/2015,4/5/2015,2.166666667,1.742465753,Sold,TRUE
GRE1660,GREPH05,7/13/2016,11/16/2009,9/30/2016,11/28/2016,1.933333333,1.939726027,Sold,TRUE
GRE1661,GREPH08,11/17/2010,11/7/2012,2/9/2013,4/10/2013,3.133333333,1.97260274,Sold,FALSE
GRE1662,GREPH08,1/30/2010,1/18/2012,4/18/2012,6/30/2012,3.033333333,2.4,Sold,FALSE
GRE1663,GREPH08,8/29/2010,9/4/2012,10/27/2012,12/29/2012,1.766666667,2.071232877,Sold,FALSE
GRE1664,GREPH08,10/24/2010,9/29/2012,12/25/2012,3/7/2013,2.9,2.367123288,Sold,FALSE
GRE1665,GREPH08,2/27/2011,2/13/2013,4/22/2013,6/10/2013,2.266666667,1.610958904,Sold,FALSE
GRE1666,GREPH08,10/8/2010,9/22/2012,12/19/2012,2/26/2013,2.933333333,2.268493151,Sold,FALSE
GRE1667,GREPH08,9/15/2010,8/7/2012,9/20/2012,11/9/2012,1.466666667,1.643835616,Sold,FALSE
GRE1668,GREPH08,9/1/2010,8/17/2012,11/30/2012,2/18/2013,3.5,2.630136986,Sold,FALSE
GRE1669,GREPH08,7/1/2010,6/16/2012,10/4/2012,1/7/2013,3.666666667,3.123287671,Sold,FALSE
GRE1670,GREPH08,6/10/2010,5/24/2012,9/9/2012,10/26/2012,3.6,1.545205479,Sold,FALSE
GRE1671,GREPH08,6/10/2011,5/3/2013,6/24/2013,9/6/2013,1.733333333,2.432876712,Sold,FALSE
GRE1672,GREPH08,4/29/2013,4/2/2015,5/31/2015,7/12/2015,1.966666667,1.380821918,Sold,FALSE
GRE1673,GREPH08,3/3/2011,1/31/2013,5/19/2013,7/28/2013,3.6,2.301369863,Sold,FALSE
GRE1674,GREPH08,2/5/2010,2/3/2012,5/18/2012,8/1/2012,3.5,2.465753425,Sold,FALSE
GRE1675,GREPH08,11/20/2009,10/25/2011,11/29/2011,1/31/2012,1.166666667,2.071232877,Sold,FALSE
GRE1676,GREPH08,12/6/2009,11/23/2011,1/16/2012,3/2/2012,1.8,1.512328767,Sold,FALSE
GRE1677,GREPH08,5/8/2011,5/7/2013,8/21/2013,11/2/2013,3.533333333,2.4,Sold,FALSE
GRE1678,GREPH08,12/28/2009,12/14/2011,3/29/2012,6/25/2012,3.533333333,2.893150685,Sold,FALSE
GRE1679,GREPH08,6/16/2010,6/17/2012,8/28/2012,10/23/2012,2.4,1.84109589,Sold,FALSE
GRE1680,GREPH08,12/31/2010,1/13/2013,3/10/2013,6/1/2013,1.866666667,2.728767123,Sold,FALSE
GRE1681,GREPH08,2/16/2011,1/13/2013,4/11/2013,6/29/2013,2.933333333,2.597260274,Sold,FALSE
GRE1682,GREPH08,3/25/2012,3/5/2014,4/9/2014,5/26/2014,1.166666667,1.545205479,Sold,FALSE
GRE1683,GREPH08,2/16/2011,2/3/2013,4/15/2013,6/5/2013,2.366666667,1.676712329,Sold,FALSE
GRE1684,GREPH05,12/9/2016,11/16/2009,2/14/2017,3/29/2017,2.433333333,1.41369863,Sold,TRUE
GRE1685,GREPH05,12/5/2015,11/16/2009,1/18/2016,3/12/2016,2.233333333,1.775342466,Sold,TRUE
GRE1686,GREPH08,12/30/2013,11/14/2015,12/26/2015,2/4/2016,1.4,1.315068493,Sold,FALSE
GRE1687,GREPH08,4/18/2011,5/2/2013,7/24/2013,10/8/2013,2.766666667,2.498630137,Sold,FALSE
GRE1688,GREPH08,8/21/2010,8/9/2012,10/21/2012,1/18/2013,2.433333333,2.926027397,Sold,FALSE
GRE1689,GREPH08,3/31/2011,2/19/2013,4/16/2013,6/29/2013,1.866666667,2.432876712,Sold,FALSE
GRE1690,GREPH08,10/31/2010,9/15/2012,11/26/2012,1/13/2013,2.4,1.578082192,Sold,FALSE
GRE1691,GREPH08,12/10/2010,12/8/2012,1/25/2013,3/13/2013,1.6,1.545205479,Sold,FALSE
GRE1692,GREPH08,6/11/2011,5/3/2013,8/20/2013,11/9/2013,3.633333333,2.663013699,Sold,FALSE
GRE1693,GREPH08,2/10/2011,1/16/2013,3/3/2013,5/14/2013,1.533333333,2.367123288,Sold,FALSE
GRE1694,GREPH08,6/15/2011,5/31/2013,7/19/2013,10/3/2013,1.633333333,2.498630137,Sold,FALSE
GRE1695,GREPH08,12/19/2009,1/2/2012,1/30/2012,3/31/2012,0.933333333,2.005479452,Sold,FALSE
GRE1696,GREPH08,10/16/2009,10/4/2011,1/19/2012,3/10/2012,3.566666667,1.676712329,Sold,FALSE
GRE1697,GREPH08,1/14/2010,1/6/2012,4/4/2012,7/2/2012,2.966666667,2.926027397,Sold,FALSE
GRE1698,GREPH08,10/16/2009,10/29/2011,2/3/2012,4/16/2012,3.233333333,2.4,Sold,FALSE
GRE1699,GREPH08,10/30/2009,11/3/2011,1/31/2012,4/30/2012,2.966666667,2.95890411,Sold,FALSE
GRE1700,GREPH08,10/16/2009,10/12/2011,1/5/2012,3/5/2012,2.833333333,1.97260274,Sold,FALSE
GRE1701,GREPH08,10/18/2009,10/23/2011,1/12/2012,3/30/2012,2.7,2.564383562,Sold,FALSE
GRE1702,GREPH08,11/26/2009,11/25/2011,2/15/2012,4/18/2012,2.733333333,2.071232877,Sold,FALSE
GRE1703,GREPH08,12/28/2009,12/9/2011,3/22/2012,6/16/2012,3.466666667,2.82739726,Sold,FALSE
GRE1704,GREPH08,1/30/2010,1/12/2012,4/9/2012,7/4/2012,2.933333333,2.82739726,Sold,FALSE
GRE1705,GREPH08,10/16/2009,9/19/2011,11/16/2011,2/12/2012,1.933333333,2.893150685,Sold,FALSE
GRE1706,GREPH05,6/1/2017,11/16/2009,8/16/2017,9/27/2017,3,1.380821918,Sold,TRUE
GRE1707,GREPH05,8/5/2010,11/16/2009,12/2/2010,1/28/2011,2.666666667,1.873972603,Sold,TRUE
GRE1708,GREPH05,5/29/2010,11/16/2009,8/10/2010,11/3/2010,1.4,2.794520548,Sold,TRUE
GRE1709,GREPH05,4/21/2010,11/16/2009,6/12/2010,8/8/2010,1.266666667,1.873972603,Sold,TRUE
GRE1710,GREPH05,4/25/2010,11/16/2009,8/15/2010,10/30/2010,1.9,2.498630137,Sold,TRUE
GRE1711,GREPH05,7/24/2015,11/16/2009,10/16/2015,11/29/2015,2.566666667,1.446575342,Sold,TRUE
GRE1712,GREPH05,7/16/2010,11/16/2009,10/20/2010,1/12/2011,2.533333333,2.761643836,Sold,TRUE
GRE1713,GREPH05,6/16/2011,11/16/2009,8/15/2011,9/30/2011,1.966666667,1.512328767,Sold,TRUE
GRE1714,GREPH05,2/1/2014,11/16/2009,4/25/2014,6/7/2014,2.2,1.41369863,Sold,TRUE
GRE1715,GREPH05,3/18/2014,11/16/2009,6/20/2014,8/15/2014,1.3,1.84109589,Sold,TRUE
GRE1716,GREPH05,8/11/2010,11/16/2009,11/12/2010,1/10/2011,1.933333333,1.939726027,Sold,TRUE
GRE1717,GREPH05,3/6/2015,11/16/2009,6/27/2015,8/8/2015,1.8,1.380821918,Sold,TRUE
GRE1718,GREPH05,8/13/2014,11/16/2009,11/23/2014,1/15/2015,1.166666667,1.742465753,Sold,TRUE
GRE1719,GREPH05,1/7/2017,11/16/2009,3/15/2017,5/6/2017,2.666666667,1.709589041,Sold,TRUE
GRE1720,GREPH05,11/20/2011,11/16/2009,1/25/2012,5/12/2012,1.8,3.550684932,Sold,TRUE
GRE1721,GREPH05,10/26/2011,11/16/2009,2/9/2012,5/14/2012,1.866666667,3.123287671,Sold,TRUE
GRE1722,GREPH05,9/29/2010,11/16/2009,11/13/2010,2/25/2011,0.966666667,3.419178082,Sold,TRUE
GRE1723,GREPH05,7/15/2010,11/16/2009,11/10/2010,2/14/2011,3.166666667,3.156164384,Sold,TRUE
GRE1724,GREPH05,4/15/2011,11/16/2009,6/28/2011,9/22/2011,1.433333333,2.82739726,Sold,TRUE
GRE1725,GREPH04,8/22/2012,11/16/2009,10/15/2012,1/15/2013,1.9,3.024657534,Sold,TRUE
GRE1726,GREPH04,8/3/2017,11/16/2009,11/25/2017,1/16/2018,3.1,1.709589041,Sold,TRUE
GRE1727,GREPH04,1/31/2013,11/16/2009,5/31/2013,8/23/2013,1.666666667,2.761643836,Sold,TRUE
GRE1728,GREPH04,2/15/2013,11/16/2009,5/25/2013,8/8/2013,2.4,2.465753425,Sold,TRUE
GRE1729,GREPH04,11/20/2015,11/16/2009,1/30/2016,3/27/2016,3.3,1.873972603,Sold,TRUE
GRE1730,GREPH04,9/13/2015,11/16/2009,11/22/2015,1/13/2016,3.133333333,1.709589041,Sold,TRUE
GRE1731,GREPH04,4/14/2013,11/16/2009,7/25/2013,10/26/2013,1.033333333,3.057534247,Sold,TRUE
GRE1732,GREPH04,4/8/2015,11/16/2009,6/24/2015,8/11/2015,2.833333333,1.578082192,Sold,TRUE
GRE1733,GREPH04,12/14/2014,11/16/2009,1/31/2015,3/22/2015,1.9,1.643835616,Sold,TRUE
GRE1734,GREPH04,12/30/2013,11/16/2009,2/22/2014,4/14/2014,1.366666667,1.676712329,Sold,TRUE
GRE1735,GREPH04,11/6/2011,11/16/2009,1/18/2012,4/6/2012,2.966666667,2.597260274,Sold,TRUE
GRE1736,GREPH04,11/23/2011,11/16/2009,2/23/2012,5/17/2012,1.4,2.761643836,Sold,TRUE
GRE1737,GREPH04,4/7/2012,11/16/2009,6/9/2012,9/15/2012,2.866666667,3.221917808,Sold,TRUE
GRE1738,GREPH04,5/29/2011,11/16/2009,9/18/2011,11/5/2011,2.3,1.578082192,Sold,TRUE
GRE1739,GREPH04,5/29/2011,11/16/2009,8/26/2011,11/7/2011,1.766666667,2.4,Sold,TRUE
GRE1740,GREPH04,9/23/2011,11/16/2009,12/21/2011,3/14/2012,1.7,2.761643836,Sold,TRUE
GRE1741,GREPH04,3/5/2014,11/16/2009,5/22/2014,7/21/2014,2.666666667,1.97260274,Sold,TRUE
GRE1742,GREPH04,4/12/2013,11/16/2009,7/27/2013,9/24/2013,2.333333333,1.939726027,Sold,TRUE
GRE1743,GREPH04,4/20/2011,11/16/2009,8/15/2011,11/16/2011,1.733333333,3.057534247,Sold,TRUE
GRE1744,GREPH04,12/29/2010,11/16/2009,2/28/2011,4/23/2011,2.666666667,1.775342466,Sold,TRUE
GRE1745,GREPH04,12/29/2010,11/16/2009,3/9/2011,5/27/2011,2.7,2.597260274,Sold,TRUE
GRE1746,GREPH04,2/20/2011,11/16/2009,5/21/2011,8/13/2011,2.5,2.761643836,Sold,TRUE
GRE1747,GREPH04,7/27/2013,11/16/2009,11/22/2013,1/31/2014,2.6,2.301369863,Sold,TRUE
GRE1748,GREPH04,6/30/2011,11/16/2009,10/25/2011,1/11/2012,2.366666667,2.564383562,Sold,TRUE
GRE1749,GREPH04,7/14/2011,11/16/2009,9/5/2011,10/22/2011,1.3,1.545205479,Sold,TRUE
GRE1750,GREPH04,2/28/2012,11/16/2009,4/25/2012,6/9/2012,2.333333333,1.479452055,Sold,TRUE
GRE1751,GREPH04,8/25/2011,11/16/2009,10/19/2011,1/17/2012,2.233333333,2.95890411,Sold,TRUE
GRE1752,GREPH04,12/26/2015,11/16/2009,3/22/2016,5/6/2016,3.233333333,1.479452055,Sold,TRUE
GRE1753,GREPH04,12/16/2017,11/16/2009,3/25/2018,5/5/2018,1.933333333,1.347945205,Sold,TRUE
GRE1754,GREPH04,3/6/2015,11/16/2009,4/22/2015,6/2/2015,1.4,1.347945205,Sold,TRUE
GRE1755,GREPH04,11/7/2011,11/16/2009,2/9/2012,3/28/2012,0.933333333,1.578082192,Sold,TRUE
GRE1756,GREPH04,5/13/2010,11/16/2009,8/4/2010,9/28/2010,1.866666667,1.808219178,Sold,TRUE
GRE1757,GREPH04,11/28/2014,11/16/2009,1/30/2015,3/12/2015,2.866666667,1.347945205,Sold,TRUE
GRE1758,GREPH04,2/5/2017,11/16/2009,5/4/2017,6/27/2017,2.333333333,1.775342466,Sold,TRUE
GRE1759,GREPH04,5/5/2011,11/16/2009,7/22/2011,11/1/2011,2.133333333,3.353424658,Sold,TRUE
GRE1760,GREPH04,8/30/2015,11/16/2009,12/23/2015,2/12/2016,3.333333333,1.676712329,Sold,TRUE
GRE1761,GREPH04,9/12/2013,11/16/2009,10/30/2013,1/11/2014,3.333333333,2.4,Sold,TRUE
GRE1762,GREPH04,6/12/2014,11/16/2009,9/21/2014,11/12/2014,3.1,1.709589041,Sold,TRUE
GRE1763,GREPH04,4/24/2011,11/16/2009,7/22/2011,10/14/2011,2.366666667,2.761643836,Sold,TRUE
GRE1764,GREPH04,9/21/2010,11/16/2009,11/28/2010,1/24/2011,2.2,1.873972603,Sold,TRUE
GRE1765,GREPH04,10/1/2011,11/16/2009,11/13/2011,2/16/2012,2.9,3.123287671,Sold,TRUE
GRE1766,GREPH04,8/29/2011,11/16/2009,12/3/2011,1/24/2012,3.033333333,1.709589041,Sold,TRUE
GRE1767,GREPH04,11/14/2012,11/16/2009,2/18/2013,4/29/2013,1.233333333,2.301369863,Sold,TRUE
GRE1768,GREPH04,5/3/2012,11/16/2009,7/5/2012,10/8/2012,3,3.123287671,Sold,TRUE
GRE1769,GREPH04,3/5/2015,11/16/2009,6/16/2015,8/13/2015,0.933333333,1.906849315,Sold,TRUE
GRE1770,GREPH04,4/3/2013,11/16/2009,5/17/2013,7/17/2013,2,2.005479452,Sold,TRUE
GRE1771,GREPH04,6/20/2013,11/16/2009,8/25/2013,11/10/2013,2.666666667,2.531506849,Sold,TRUE
GRE1772,GREPH04,6/22/2014,11/16/2009,8/27/2014,10/22/2014,2.766666667,1.84109589,Sold,TRUE
GRE1773,GREPH04,6/22/2014,11/16/2009,8/6/2014,10/5/2014,2.933333333,1.97260274,Sold,TRUE
GRE1774,GREPH04,7/2/2016,11/16/2009,10/24/2016,12/23/2016,2.7,1.97260274,Sold,TRUE
GRE1775,GREPH04,11/14/2014,11/16/2009,12/31/2014,2/12/2015,2.333333333,1.41369863,Sold,TRUE
GRE1776,GREPH04,5/2/2015,11/16/2009,8/21/2015,10/19/2015,2.133333333,1.939726027,Sold,TRUE
GRE1777,GREPH04,5/2/2015,11/16/2009,8/22/2015,10/17/2015,3.1,1.84109589,Sold,TRUE
GRE1778,GREPH04,3/25/2015,11/16/2009,5/21/2015,7/7/2015,3.1,1.545205479,Sold,TRUE
GRE1779,GREPH04,3/25/2015,11/16/2009,6/15/2015,7/25/2015,3.266666667,1.315068493,Sold,TRUE
GRE1780,GREPH04,5/4/2013,11/16/2009,6/30/2013,9/16/2013,3.266666667,2.564383562,Sold,TRUE
GRE1781,GREPH04,4/28/2013,11/16/2009,6/28/2013,8/20/2013,1.1,1.742465753,Sold,TRUE
GRE1782,GREPH04,5/29/2018,11/16/2009,7/31/2018,9/14/2018,2.7,1.479452055,Sold,TRUE
GRE1783,GREPH04,6/20/2012,11/16/2009,9/5/2012,11/26/2012,3.2,2.695890411,Sold,TRUE
GRE1784,GREPH04,12/26/2012,11/16/2009,4/15/2013,7/10/2013,1.566666667,2.82739726,Sold,TRUE
GRE1785,GREPH04,6/26/2015,11/16/2009,8/21/2015,10/3/2015,3.133333333,1.41369863,Sold,TRUE
